Harrison Himmelberg,34.0,449000,Forward,Greater Western Sydney Giants
Sam Lloyd,40.666666666666664,577000,Forward,Western Bulldogs
Steven Motlop,60.666666666666664,479000,Forward,Port Adelaide Power
Tom McDonald,28.0,473000,Forward,Melbourne Demons
Eddie Betts,35.333333333333336,435000,Forward,Carlton Blues
Tom Williamson,11.333333333333334,251000,Defender,Carlton Blues
Sam Reid,0.0,514000,Forward,Sydney Swans
Daniel Howe,0.0,500000,Defender,Hawthorn Hawks
Darcy Gardiner,45.0,428000,Defender,Brisbane Lions
Lachlan Plowman,30.0,460000,Defender,Carlton Blues
Matthew De Boer,52.0,519000,not found,Greater Western Sydney Giants
Jayden Laverde,10.333333333333334,425000,Forward,Essendon Bombers
Noah Answerth,19.666666666666668,416000,Defender,Brisbane Lions
Aliir Aliir,49.333333333333336,478000,Defender,Sydney Swans
Tom Barrass,37.333333333333336,418000,Defender,West Coast Eagles
Lachlan Ash,9.333333333333334,264000,Defender,Greater Western Sydney Giants
Kane Farrell,0.0,334000,Forward,Port Adelaide Power
Dougal Howard,40.0,403000,Defender,St Kilda Saints
Lewis Taylor,53.666666666666664,456000,Midfield,Sydney Swans
Joshua Walker,23.666666666666668,415000,Defender,North Melbourne Kangaroos
Dylan Grimes,50.333333333333336,413000,Defender,Richmond Tigers
Lachlan Murphy,36.333333333333336,409000,Forward,Adeliade Crows
Tom Sparrow,0.0,293000,Forward,Melbourne Demons
Jack Henry,37.666666666666664,326000,Defender,Geelong Cats
Jake Aarts,0.0,170000,Forward,Richmond Tigers
Jake Melksham,23.666666666666668,555000,Forward,Melbourne Demons
Brennan Cox,41.0,417000,Forward,Fremantle Dockers
Cameron Ellis-Yolmen,18.0,652000,Midfield,Brisbane Lions
Keidean Coleman,0.0,198000,Midfield,Brisbane Lions
Boyd Woodcock,0.0,170000,Forward,Port Adelaide Power
Nicholas Holman,35.666666666666664,470000,Forward,Gold Coast Suns
Darcy Cameron,30.0,170000,Ruck,Collingwood Magpies
Sam Gray,49.666666666666664,553000,Forward,Sydney Swans
Noah Balta,0.0,353000,Ruck,Richmond Tigers
Josh Corbett,0.0,317000,Forward,Gold Coast Suns
Nick Hind,23.666666666666668,358000,Forward,St Kilda Saints
Oleg Markov,0.0,310000,Midfield,Richmond Tigers
Tom Clurey,55.0,430000,Defender,Port Adelaide Power
Robbie Fox,18.0,389000,Defender,Sydney Swans
Alex Neal-Bullen,32.333333333333336,457000,Forward,Melbourne Demons
Max King,43.666666666666664,170000,Forward,St Kilda Saints
Thomas Murphy,8.333333333333334,217000,Defender,North Melbourne Kangaroos
Jarryn Geary,19.0,448000,Defender,St Kilda Saints
Dylan Clarke,0.0,491000,Midfield,Essendon Bombers
Tom De Koning,0.0,190000,Ruck,Carlton Blues
Charlie Ballard,27.666666666666668,404000,Defender,Gold Coast Suns
Ian Hill,0.0,340000,Forward,Greater Western Sydney Giants
Hayden Young,23.666666666666668,258000,Defender,Fremantle Dockers
Mitch McGovern,49.0,362000,Forward,Carlton Blues
Aaron Francis,26.333333333333332,400000,Defender,Essendon Bombers
Adam Kennedy,1.0,485000,Defender,Greater Western Sydney Giants
Jake Stringer,39.666666666666664,485000,Forward,Essendon Bombers
Harry Schoenberg,0.0,224000,Midfield,Adeliade Crows
Easton Wood,15.666666666666666,347000,Defender,Western Bulldogs
Travis Varcoe,0.0,398000,Forward,Collingwood Magpies
James Bell,0.0,209000,Midfield,Sydney Swans
Brandon Starcevich,57.666666666666664,189000,Defender,Brisbane Lions
Roarke Smith,0.0,329000,Midfield,Western Bulldogs
Matt Cottrell,0.0,,Midfield,Carlton Blues
Alex Keath,53.333333333333336,498000,Defender,Western Bulldogs
Tim O'Brien,31.666666666666668,439000,Defender,Hawthorn Hawks
Ed Richards,36.333333333333336,378000,Midfield,Western Bulldogs
Tyson Stengle,13.0,327000,Forward,Adeliade Crows
Josh Thomas,21.0,439000,Forward,Collingwood Magpies
Billy Frampton,13.666666666666666,293000,Forward,Adeliade Crows
Bradley Close,0.0,170000,Midfield,Geelong Cats
Brayden Ham,0.0,303000,Midfield,Essendon Bombers
Bailey Dale,29.0,500000,Forward,Western Bulldogs
Paul Puopolo,23.0,406000,Forward,Hawthorn Hawks
Harry Taylor,53.666666666666664,426000,Defender,Geelong Cats
